"Fecha";"Mercado";"Producto";"Precio"
"06-07-17";"Quequén";"Trigo";"U$S 166.86"
"07-07-17";"Quequén";"Trigo";"U$S 147.23"
"11-07-17";"Quequén";"Trigo";"U$S 170.32"
"12-07-17";"Quequén";"Trigo";"U$S 171.1"
"14-07-17";"Quequén";"Trigo";"U$S 168.81"
"24-07-17";"Quequén";"Trigo";"U$S 166.38"
"26-07-17";"Quequén";"Trigo";"U$S 171.43"
"27-07-17";"Quequén";"Trigo";"U$S 167.23"
"01-08-17";"Quequén";"Trigo";"U$S 167.77"
"02-08-17";"Quequén";"Trigo";"U$S 168.75"
"03-08-17";"Quequén";"Trigo";"U$S 169.48"
"08-08-17";"Quequén";"Trigo";"U$S 169.27"
"10-08-17";"Quequén";"Trigo";"U$S 170.53"
"16-08-17";"Quequén";"Trigo";"U$S 162.7"
"17-08-17";"Quequén";"Trigo";"U$S 161.29"
"18-08-17";"Quequén";"Trigo";"U$S 167.92"
"22-08-17";"Quequén";"Trigo";"U$S 168.51"
"23-08-17";"Quequén";"Trigo";"U$S 162.51"
"24-08-17";"Quequén";"Trigo";"U$S 159.79"
"01-09-17";"Quequén";"Trigo";"U$S 156.98"
"04-09-17";"Quequén";"Trigo";"U$S 156.7"
"05-09-17";"Quequén";"Trigo";"U$S 156.61"
"07-09-17";"Quequén";"Trigo";"U$S 156.98"
"08-09-17";"Quequén";"Trigo";"U$S 156.98"
"12-09-17";"Quequén";"Trigo";"U$S 158.17"
"14-09-17";"Quequén";"Trigo";"U$S 158.92"
"15-09-17";"Quequén";"Trigo";"U$S 159.06"
"19-09-17";"Quequén";"Trigo";"U$S 157.53"
"20-09-17";"Quequén";"Trigo";"U$S 157.07"
"21-09-17";"Quequén";"Trigo";"U$S 156.34"
"25-09-17";"Quequén";"Trigo";"U$S 157.05"
"26-09-17";"Quequén";"Trigo";"U$S 159.27"
"27-09-17";"Quequén";"Trigo";"U$S 162.3"
"29-09-17";"Quequén";"Trigo";"U$S 164.64"
"02-10-17";"Quequén";"Trigo";"U$S 163.65"
"03-10-17";"Quequén";"Trigo";"U$S 163.65"
"04-10-17";"Quequén";"Trigo";"U$S 164.2"
"05-10-17";"Quequén";"Trigo";"U$S 163.75"
"06-10-17";"Quequén";"Trigo";"U$S 165.98"
"10-10-17";"Quequén";"Trigo";"U$S 166.83"
"11-10-17";"Quequén";"Trigo";"U$S 166.49"
"12-10-17";"Quequén";"Trigo";"U$S 166.52"
"13-10-17";"Quequén";"Trigo";"U$S 167.2"
"17-10-17";"Quequén";"Trigo";"U$S 167.56"
"18-10-17";"Quequén";"Trigo";"U$S 167.15"
"19-10-17";"Quequén";"Trigo";"U$S 166.76"
"20-10-17";"Quequén";"Trigo";"U$S 166.12"
"23-10-17";"Quequén";"Trigo";"U$S 165.37"
"24-10-17";"Quequén";"Trigo";"U$S 165.34"
"25-10-17";"Quequén";"Trigo";"U$S 165.81"
"26-10-17";"Quequén";"Trigo";"U$S 161.38"
"27-10-17";"Quequén";"Trigo";"U$S 164.54"
"30-10-17";"Quequén";"Trigo";"U$S 163.84"
"31-10-17";"Quequén";"Trigo";"U$S 164.26"
"01-11-17";"Quequén";"Trigo";"U$S 164.68"
"02-11-17";"Quequén";"Trigo";"U$S 165.53"
"06-11-17";"Quequén";"Trigo";"U$S 167.23"
"07-11-17";"Quequén";"Trigo";"U$S 167.4"
"09-11-17";"Quequén";"Trigo";"U$S 168.43"
"15-11-17";"Quequén";"Trigo";"U$S 160"
"16-11-17";"Quequén";"Trigo";"U$S 160.15"
"22-11-17";"Quequén";"Trigo";"U$S 160.64"
"23-11-17";"Quequén";"Trigo";"U$S 163.61"
"28-11-17";"Quequén";"Trigo";"U$S 138.93"
"29-11-17";"Quequén";"Trigo";"U$S 162.12"
"01-12-17";"Quequén";"Trigo";"U$S 165.41"
"04-12-17";"Quequén";"Trigo";"U$S 164.22"
"07-12-17";"Quequén";"Trigo";"U$S 170.72"
"13-12-17";"Quequén";"Trigo";"U$S 164.64"
"19-12-17";"Quequén";"Trigo";"U$S 161.02"
"22-12-17";"Quequén";"Trigo";"U$S 160.49"
"26-12-17";"Quequén";"Trigo";"U$S 158.17"
"27-12-17";"Quequén";"Trigo";"U$S 160.01"
"02-01-18";"Quequén";"Trigo";"U$S 160.24"
"03-01-18";"Quequén";"Trigo";"U$S 157.22"
"04-01-18";"Quequén";"Trigo";"U$S 158.35"
"05-01-18";"Quequén";"Trigo";"U$S 159.07"
"08-01-18";"Quequén";"Trigo";"U$S 160.27"
"09-01-18";"Quequén";"Trigo";"U$S 159.47"
"10-01-18";"Quequén";"Trigo";"U$S 160.22"
"11-01-18";"Quequén";"Trigo";"U$S 160.51"
"12-01-18";"Quequén";"Trigo";"U$S 161.05"
"15-01-18";"Quequén";"Trigo";"U$S 161.06"
"16-01-18";"Quequén";"Trigo";"U$S 162.24"
"17-01-18";"Quequén";"Trigo";"U$S 164.46"
"18-01-18";"Quequén";"Trigo";"U$S 164.28"
"22-01-18";"Quequén";"Trigo";"U$S 167.14"
"23-01-18";"Quequén";"Trigo";"U$S 165.5"
"24-01-18";"Quequén";"Trigo";"U$S 167.94"
"25-01-18";"Quequén";"Trigo";"U$S 168.2"
"26-01-18";"Quequén";"Trigo";"U$S 168.4"
"29-01-18";"Quequén";"Trigo";"U$S 169.56"
"30-01-18";"Quequén";"Trigo";"U$S 170.61"
"31-01-18";"Quequén";"Trigo";"U$S 172.41"
"01-02-18";"Quequén";"Trigo";"U$S 172.86"
"02-02-18";"Quequén";"Trigo";"U$S 174.4"
"05-02-18";"Quequén";"Trigo";"U$S 174.54"
"14-02-18";"Quequén";"Trigo";"U$S 175.88"
"19-02-18";"Quequén";"Trigo";"U$S 175.88"
"21-02-18";"Quequén";"Trigo";"U$S 180.68"
"22-02-18";"Quequén";"Trigo";"U$S 177.94"
"27-02-18";"Quequén";"Trigo";"U$S 182.51"
"01-03-18";"Quequén";"Trigo";"U$S 188.96"
"02-03-18";"Quequén";"Trigo";"U$S 189.94"
"09-03-18";"Quequén";"Trigo";"U$S 197.53"
"13-03-18";"Quequén";"Trigo";"U$S 195.35"
"14-03-18";"Quequén";"Trigo";"U$S 195.25"
"15-03-18";"Quequén";"Trigo";"U$S 196.61"
"16-03-18";"Quequén";"Trigo";"U$S 198.02"
"20-03-18";"Quequén";"Trigo";"U$S 197.38"
"21-03-18";"Quequén";"Trigo";"U$S 199.8"
"22-03-18";"Quequén";"Trigo";"U$S 202.72"
"23-03-18";"Quequén";"Trigo";"U$S 201.93"
"27-03-18";"Quequén";"Trigo";"U$S 201.58"
"28-03-18";"Quequén";"Trigo";"U$S 200.59"
"03-04-18";"Quequén";"Trigo";"U$S 200.69"
"04-04-18";"Quequén";"Trigo";"U$S 203.17"
"05-04-18";"Quequén";"Trigo";"U$S 205.45"
"06-04-18";"Quequén";"Trigo";"U$S 207.92"
"29-05-18";"Quequén";"Trigo";"U$S 277.78"
"23-08-18";"Quequén";"Trigo";"U$S 213.18"
"13-02-19";"Quequén";"Trigo";"U$S 191.52"
"18-02-19";"Quequén";"Trigo";"U$S 188.38"
"19-02-19";"Quequén";"Trigo";"U$S 183.35"
"20-02-19";"Quequén";"Trigo";"U$S 181.5"
"07-03-19";"Quequén";"Trigo";"U$S 174.12"
"15-05-19";"Quequén";"Trigo";"U$S 177.78"
"27-06-19";"Quequén";"Trigo";"U$S 196.72"
"28-06-19";"Quequén";"Trigo";"U$S 200.17"
"01-07-19";"Quequén";"Trigo";"U$S 204.04"
"17-07-19";"Quequén";"Trigo";"U$S 203.53"
"18-07-19";"Quequén";"Trigo";"U$S 203.77"
"19-07-19";"Quequén";"Trigo";"U$S 202.73"
"22-07-19";"Quequén";"Trigo";"U$S 202.59"
"01-08-19";"Quequén";"Trigo";"U$S 199.86"
"15-07-20";"Quequén";"Trigo";"U$S 181.49"
"21-07-20";"Quequén";"Trigo";"U$S 178.25"
"22-07-20";"Quequén";"Trigo";"U$S 178.4"
"23-07-20";"Quequén";"Trigo";"U$S 180.55"
"31-07-20";"Quequén";"Trigo";"U$S 179.5"
"03-08-20";"Quequén";"Trigo";"U$S 178.51"
"04-08-20";"Quequén";"Trigo";"U$S 181.5"
"31-08-20";"Quequén";"Trigo";"U$S 174.53"
"09-09-20";"Quequén";"Trigo";"U$S 179.52"
"21-09-20";"Quequén";"Trigo";"U$S 189.5"
"22-09-20";"Quequén";"Trigo";"U$S 189.5"
"23-09-20";"Quequén";"Trigo";"U$S 189.5"
"30-09-20";"Quequén";"Trigo";"U$S 189.5"
"01-10-20";"Quequén";"Trigo";"U$S 189.5"
"06-10-20";"Quequén";"Trigo";"U$S 199.48"
"07-10-20";"Quequén";"Trigo";"U$S 199.56"
"09-10-20";"Quequén";"Trigo";"U$S 199.48"
"14-10-20";"Quequén";"Trigo";"U$S 199.48"
"15-10-20";"Quequén";"Trigo";"U$S 199.48"
"16-10-20";"Quequén";"Trigo";"U$S 204.47"
"19-10-20";"Quequén";"Trigo";"U$S 204.63"
"20-10-20";"Quequén";"Trigo";"U$S 204.47"
"21-10-20";"Quequén";"Trigo";"U$S 196.21"
"22-10-20";"Quequén";"Trigo";"U$S 197.05"
"23-10-20";"Quequén";"Trigo";"U$S 201.87"
"26-10-20";"Quequén";"Trigo";"U$S 202.2"
"27-10-20";"Quequén";"Trigo";"U$S 202.31"
"28-10-20";"Quequén";"Trigo";"U$S 202.33"
"02-11-20";"Quequén";"Trigo";"U$S 193.86"
"10-11-20";"Quequén";"Trigo";"U$S 200.46"
"11-11-20";"Quequén";"Trigo";"U$S 200.61"
"12-11-20";"Quequén";"Trigo";"U$S 200.79"
"13-11-20";"Quequén";"Trigo";"U$S 201.27"
"16-11-20";"Quequén";"Trigo";"U$S 201.83"
"18-11-20";"Quequén";"Trigo";"U$S 207.1"
"19-11-20";"Quequén";"Trigo";"U$S 207.44"
"20-11-20";"Quequén";"Trigo";"U$S 12.27"
"24-11-20";"Quequén";"Trigo";"U$S 204.49"
"01-12-20";"Quequén";"Trigo";"U$S 204.5"
"06-01-21";"Quequén";"Trigo";"U$S 209.73"
"07-01-21";"Quequén";"Trigo";"U$S 208.9"
"08-01-21";"Quequén";"Trigo";"U$S 209.51"
"11-01-21";"Quequén";"Trigo";"U$S 209.51"
"12-01-21";"Quequén";"Trigo";"U$S 213.53"
"14-01-21";"Quequén";"Trigo";"U$S 216.55"
"15-01-21";"Quequén";"Trigo";"U$S 217.9"
"20-01-21";"Quequén";"Trigo";"U$S 219.49"
"21-01-21";"Quequén";"Trigo";"U$S 219.49"
"25-01-21";"Quequén";"Trigo";"U$S 219.49"
"26-01-21";"Quequén";"Trigo";"U$S 219.49"
"27-01-21";"Quequén";"Trigo";"U$S 214.51"
"28-01-21";"Quequén";"Trigo";"U$S 209.52"
"29-01-21";"Quequén";"Trigo";"U$S 214.51"
"01-02-21";"Quequén";"Trigo";"U$S 209.52"
"10-02-21";"Quequén";"Trigo";"U$S 199.55"
"11-02-21";"Quequén";"Trigo";"U$S 199.55"
"12-02-21";"Quequén";"Trigo";"U$S 199.55"
"24-02-21";"Quequén";"Trigo";"U$S 189.58"
"08-03-21";"Quequén";"Trigo";"U$S 189.58"
"12-03-21";"Quequén";"Trigo";"U$S 189.58"
"15-03-21";"Quequén";"Trigo";"U$S 194.57"
"16-03-21";"Quequén";"Trigo";"U$S 194.57"
"23-03-21";"Quequén";"Trigo";"U$S 194.57"
"25-03-21";"Quequén";"Trigo";"U$S 194.58"
"30-03-21";"Quequén";"Trigo";"U$S 189.59"
"05-04-21";"Quequén";"Trigo";"U$S 188.98"
"06-04-21";"Quequén";"Trigo";"U$S 189.59"
"08-04-21";"Quequén";"Trigo";"U$S 189.59"
"12-04-21";"Quequén";"Trigo";"U$S 189.59"
"13-04-21";"Quequén";"Trigo";"U$S 184.6"
"14-04-21";"Quequén";"Trigo";"U$S 184.6"
"16-04-21";"Quequén";"Trigo";"U$S 189.59"
"19-04-21";"Quequén";"Trigo";"U$S 189.59"
"20-04-21";"Quequén";"Trigo";"U$S 189.59"
"21-04-21";"Quequén";"Trigo";"U$S 189.59"
"22-04-21";"Quequén";"Trigo";"U$S 194.58"
"23-04-21";"Quequén";"Trigo";"U$S 194.58"
"27-04-21";"Quequén";"Trigo";"U$S 199.57"
"28-04-21";"Quequén";"Trigo";"U$S 199.57"
"29-04-21";"Quequén";"Trigo";"U$S 200"
"30-04-21";"Quequén";"Trigo";"U$S 199.57"
"03-05-21";"Quequén";"Trigo";"U$S 199.57"
"07-05-21";"Quequén";"Trigo";"U$S 204.56"
"10-05-21";"Quequén";"Trigo";"U$S 204.56"
"12-05-21";"Quequén";"Trigo";"U$S 204.56"
"20-05-21";"Quequén";"Trigo";"U$S 204.56"
"28-05-21";"Quequén";"Trigo";"U$S 199.58"
"31-05-21";"Quequén";"Trigo";"U$S 199.58"
"01-06-21";"Quequén";"Trigo";"U$S 199.58"
"02-06-21";"Quequén";"Trigo";"U$S 201.77"
"04-06-21";"Quequén";"Trigo";"U$S 199.58"
"07-06-21";"Quequén";"Trigo";"U$S 204.57"
"08-06-21";"Quequén";"Trigo";"U$S 199.58"
"09-06-21";"Quequén";"Trigo";"U$S 204.57"
"10-06-21";"Quequén";"Trigo";"U$S 204.57"
"24-06-21";"Quequén";"Trigo";"U$S 189.6"
"30-06-21";"Quequén";"Trigo";"U$S 189.6"
"28-07-21";"Quequén";"Trigo";"U$S 194.6"
"03-08-21";"Quequén";"Trigo";"U$S 199.59"
"04-08-21";"Quequén";"Trigo";"U$S 199.59"
"05-08-21";"Quequén";"Trigo";"U$S 199.59"
"09-08-21";"Quequén";"Trigo";"U$S 199.59"
"10-08-21";"Quequén";"Trigo";"U$S 204.58"
"19-08-21";"Quequén";"Trigo";"U$S 219.55"
"16-09-21";"Quequén";"Trigo";"U$S 224.54"
"17-09-21";"Quequén";"Trigo";"U$S 224.54"
"23-09-21";"Quequén";"Trigo";"U$S 229.53"
"24-09-21";"Quequén";"Trigo";"U$S 229.53"
"27-09-21";"Quequén";"Trigo";"U$S 229.53"
"30-09-21";"Quequén";"Trigo";"U$S 229.53"
"01-10-21";"Quequén";"Trigo";"U$S 234.52"
"04-10-21";"Quequén";"Trigo";"U$S 234.52"
"05-10-21";"Quequén";"Trigo";"U$S 232.03"
"06-10-21";"Quequén";"Trigo";"U$S 234.52"
"07-10-21";"Quequén";"Trigo";"U$S 234.52"
"12-10-21";"Quequén";"Trigo";"U$S 234.53"
"13-10-21";"Quequén";"Trigo";"U$S 234.53"
"14-10-21";"Quequén";"Trigo";"U$S 229.54"
"15-10-21";"Quequén";"Trigo";"U$S 233.12"
"18-10-21";"Quequén";"Trigo";"U$S 229.54"
"19-10-21";"Quequén";"Trigo";"U$S 229.54"
"20-10-21";"Quequén";"Trigo";"U$S 224.55"
"21-10-21";"Quequén";"Trigo";"U$S 224.55"
"22-10-21";"Quequén";"Trigo";"U$S 229.54"
"25-10-21";"Quequén";"Trigo";"U$S 229.53"
"26-10-21";"Quequén";"Trigo";"U$S 228.76"
"27-10-21";"Quequén";"Trigo";"U$S 229.54"
"28-10-21";"Quequén";"Trigo";"U$S 242.51"
"29-10-21";"Quequén";"Trigo";"U$S 232.96"
"01-11-21";"Quequén";"Trigo";"U$S 227.47"
"02-11-21";"Quequén";"Trigo";"U$S 239.52"
"03-11-21";"Quequén";"Trigo";"U$S 234.53"
"04-11-21";"Quequén";"Trigo";"U$S 237.83"
"05-11-21";"Quequén";"Trigo";"U$S 234.53"
"08-11-21";"Quequén";"Trigo";"U$S 234.53"
"09-11-21";"Quequén";"Trigo";"U$S 234.53"
"10-11-21";"Quequén";"Trigo";"U$S 234.53"
"17-11-21";"Quequén";"Trigo";"U$S 234.53"
"18-11-21";"Quequén";"Trigo";"U$S 234.53"
"19-11-21";"Quequén";"Trigo";"U$S 234.53"
"23-11-21";"Quequén";"Trigo";"U$S 231.54"
"24-11-21";"Quequén";"Trigo";"U$S 234.53"
"25-11-21";"Quequén";"Trigo";"U$S 234.53"
"26-11-21";"Quequén";"Trigo";"U$S 234.53"
"29-11-21";"Quequén";"Trigo";"U$S 234.53"
"30-11-21";"Quequén";"Trigo";"U$S 234.53"
"01-12-21";"Quequén";"Trigo";"U$S 234.53"
"02-12-21";"Quequén";"Trigo";"U$S 234.54"
"03-12-21";"Quequén";"Trigo";"U$S 234.54"
"06-12-21";"Quequén";"Trigo";"U$S 234.54"
"07-12-21";"Quequén";"Trigo";"U$S 234.54"
"09-12-21";"Quequén";"Trigo";"U$S 235"
"10-12-21";"Quequén";"Trigo";"U$S 234.54"
"13-12-21";"Quequén";"Trigo";"U$S 234.54"
"14-12-21";"Quequén";"Trigo";"U$S 234.54"
"15-12-21";"Quequén";"Trigo";"U$S 234.54"
"16-12-21";"Quequén";"Trigo";"U$S 234.54"
"17-12-21";"Quequén";"Trigo";"U$S 234.54"
"20-12-21";"Quequén";"Trigo";"U$S 232.34"
"21-12-21";"Quequén";"Trigo";"U$S 229.92"
"22-12-21";"Quequén";"Trigo";"U$S 230.61"
"23-12-21";"Quequén";"Trigo";"U$S 229.69"
"27-12-21";"Quequén";"Trigo";"U$S 232.24"
"28-12-21";"Quequén";"Trigo";"U$S 229.55"
"29-12-21";"Quequén";"Trigo";"U$S 229.55"
"30-12-21";"Quequén";"Trigo";"U$S 229.55"
"03-01-22";"Quequén";"Trigo";"U$S 229.55"
"04-01-22";"Quequén";"Trigo";"U$S 235.56"
"05-01-22";"Quequén";"Trigo";"U$S 233.07"
"06-01-22";"Quequén";"Trigo";"U$S 232.75"
"07-01-22";"Quequén";"Trigo";"U$S 229.55"
"10-01-22";"Quequén";"Trigo";"U$S 229.56"
"11-01-22";"Quequén";"Trigo";"U$S 229.56"
"12-01-22";"Quequén";"Trigo";"U$S 233.72"
"13-01-22";"Quequén";"Trigo";"U$S 232.68"
"18-01-22";"Quequén";"Trigo";"U$S 239.54"
"20-01-22";"Quequén";"Trigo";"U$S 237.54"
"21-01-22";"Quequén";"Trigo";"U$S 234.55"
"24-01-22";"Quequén";"Trigo";"U$S 243.23"
"25-01-22";"Quequén";"Trigo";"U$S 249.52"
"26-01-22";"Quequén";"Trigo";"U$S 249.31"
"27-01-22";"Quequén";"Trigo";"U$S 249.52"
"28-01-22";"Quequén";"Trigo";"U$S 249.52"
"31-01-22";"Quequén";"Trigo";"U$S 249.52"
"01-02-22";"Quequén";"Trigo";"U$S 249.52"
"02-02-22";"Quequén";"Trigo";"U$S 249.52"
"03-02-22";"Quequén";"Trigo";"U$S 249.53"
"04-02-22";"Quequén";"Trigo";"U$S 249.53"
"07-02-22";"Quequén";"Trigo";"U$S 249.53"
"08-02-22";"Quequén";"Trigo";"U$S 249.53"
"09-02-22";"Quequén";"Trigo";"U$S 251.95"
"10-02-22";"Quequén";"Trigo";"U$S 254.52"
"14-02-22";"Quequén";"Trigo";"U$S 254.59"
"15-02-22";"Quequén";"Trigo";"U$S 249.98"
"16-02-22";"Quequén";"Trigo";"U$S 249.53"
"17-02-22";"Quequén";"Trigo";"U$S 249.53"
"22-02-22";"Quequén";"Trigo";"U$S 248.58"
"24-02-22";"Quequén";"Trigo";"U$S 269.5"
"30-12-09";"Rosario";"Girasol";"U$S 239.47"
"04-01-10";"Rosario";"Girasol";"U$S 239.6"
"11-01-10";"Rosario";"Girasol";"U$S 247.76"
"12-01-10";"Rosario";"Girasol";"U$S 243.81"
"14-01-10";"Rosario";"Girasol";"U$S 240.45"
"15-01-10";"Rosario";"Girasol";"U$S 239.66"
"18-01-10";"Rosario";"Girasol";"U$S 236.9"
"19-01-10";"Rosario";"Girasol";"U$S 236.78"
"20-01-10";"Rosario";"Girasol";"U$S 233.7"
"21-01-10";"Rosario";"Girasol";"U$S 232.41"
"22-01-10";"Rosario";"Girasol";"U$S 232.47"
"25-01-10";"Rosario";"Girasol";"U$S 232.53"
"26-01-10";"Rosario";"Girasol";"U$S 232.04"
"27-01-10";"Rosario";"Girasol";"U$S 232.04"
"28-01-10";"Rosario";"Girasol";"U$S 230.43"
"29-01-10";"Rosario";"Girasol";"U$S 229.47"
"01-02-10";"Rosario";"Girasol";"U$S 229.41"
"02-02-10";"Rosario";"Girasol";"U$S 229.65"
"03-02-10";"Rosario";"Girasol";"U$S 230.83"
"04-02-10";"Rosario";"Girasol";"U$S 230.41"
"05-02-10";"Rosario";"Girasol";"U$S 227.86"
"16-02-10";"Rosario";"Girasol";"U$S 238.53"
"17-02-10";"Rosario";"Girasol";"U$S 241.18"
"18-02-10";"Rosario";"Girasol";"U$S 241.06"
"19-02-10";"Rosario";"Girasol";"U$S 241.06"
"22-02-10";"Rosario";"Girasol";"U$S 240.75"
"23-02-10";"Rosario";"Girasol";"U$S 243.52"
"24-02-10";"Rosario";"Girasol";"U$S 243.52"
"25-02-10";"Rosario";"Girasol";"U$S 243.59"
"26-02-10";"Rosario";"Girasol";"U$S 243.59"
"01-03-10";"Rosario";"Girasol";"U$S 243.71"
"02-03-10";"Rosario";"Girasol";"U$S 243.84"
"03-03-10";"Rosario";"Girasol";"U$S 243.84"
"04-03-10";"Rosario";"Girasol";"U$S 243.78"
"05-03-10";"Rosario";"Girasol";"U$S 243.59"
"08-03-10";"Rosario";"Girasol";"U$S 243.59"
"09-03-10";"Rosario";"Girasol";"U$S 242.1"
"10-03-10";"Rosario";"Girasol";"U$S 242.35"
"11-03-10";"Rosario";"Girasol";"U$S 243.85"
"12-03-10";"Rosario";"Girasol";"U$S 242.23"
"15-03-10";"Rosario";"Girasol";"U$S 240.75"
"16-03-10";"Rosario";"Girasol";"U$S 238.22"
"17-03-10";"Rosario";"Girasol";"U$S 238.22"
"18-03-10";"Rosario";"Girasol";"U$S 238.22"
"19-03-10";"Rosario";"Girasol";"U$S 238.1"
"22-03-10";"Rosario";"Girasol";"U$S 238.1"
"23-03-10";"Rosario";"Girasol";"U$S 235.45"
"25-03-10";"Rosario";"Girasol";"U$S 232.74"
"26-03-10";"Rosario";"Girasol";"U$S 232.74"
"29-03-10";"Rosario";"Girasol";"U$S 232.38"
"30-03-10";"Rosario";"Girasol";"U$S 232.26"
"08-04-10";"Rosario";"Girasol";"U$S 225.75"
"09-04-10";"Rosario";"Girasol";"U$S 225.75"
"12-04-10";"Rosario";"Girasol";"U$S 225.63"
"13-04-10";"Rosario";"Girasol";"U$S 225.57"
"14-04-10";"Rosario";"Girasol";"U$S 225.75"
"15-04-10";"Rosario";"Girasol";"U$S 225.98"
"16-04-10";"Rosario";"Girasol";"U$S 227.45"
"19-04-10";"Rosario";"Girasol";"U$S 227.39"
"20-04-10";"Rosario";"Girasol";"U$S 223.46"
"21-04-10";"Rosario";"Girasol";"U$S 223.46"
"22-04-10";"Rosario";"Girasol";"U$S 224.75"
"23-04-10";"Rosario";"Girasol";"U$S 224.69"
"26-04-10";"Rosario";"Girasol";"U$S 224.63"
"27-04-10";"Rosario";"Girasol";"U$S 224.34"
"28-04-10";"Rosario";"Girasol";"U$S 224.17"
"29-04-10";"Rosario";"Girasol";"U$S 224.05"
"30-04-10";"Rosario";"Girasol";"U$S 225.05"
"03-05-10";"Rosario";"Girasol";"U$S 225.05"
"04-05-10";"Rosario";"Girasol";"U$S 225.93"
"05-05-10";"Rosario";"Girasol";"U$S 225.93"
"06-05-10";"Rosario";"Girasol";"U$S 225.93"
"07-05-10";"Rosario";"Girasol";"U$S 225.93"
"10-05-10";"Rosario";"Girasol";"U$S 227.21"
"11-05-10";"Rosario";"Girasol";"U$S 228.44"
"12-05-10";"Rosario";"Girasol";"U$S 229.78"
"19-05-10";"Rosario";"Girasol";"U$S 236.82"
"20-05-10";"Rosario";"Girasol";"U$S 240.72"
"21-05-10";"Rosario";"Girasol";"U$S 240.66"
"26-05-10";"Rosario";"Girasol";"U$S 240.35"
"27-05-10";"Rosario";"Girasol";"U$S 240.29"
"28-05-10";"Rosario";"Girasol";"U$S 239.8"
"31-05-10";"Rosario";"Girasol";"U$S 240.52"
"01-06-10";"Rosario";"Girasol";"U$S 240.46"
"02-06-10";"Rosario";"Girasol";"U$S 240.76"
"03-06-10";"Rosario";"Girasol";"U$S 241.07"
"04-06-10";"Rosario";"Girasol";"U$S 240.19"
"07-06-10";"Rosario";"Girasol";"U$S 238.4"
"08-06-10";"Rosario";"Girasol";"U$S 238.76"
"09-06-10";"Rosario";"Girasol";"U$S 238.7"
"10-06-10";"Rosario";"Girasol";"U$S 239.86"
"11-06-10";"Rosario";"Girasol";"U$S 239.61"
"14-06-10";"Rosario";"Girasol";"U$S 240.7"
"15-06-10";"Rosario";"Girasol";"U$S 240.7"
"16-06-10";"Rosario";"Girasol";"U$S 241.98"
"17-06-10";"Rosario";"Girasol";"U$S 241.98"
"18-06-10";"Rosario";"Girasol";"U$S 241.98"
"22-06-10";"Rosario";"Girasol";"U$S 241.79"
"23-06-10";"Rosario";"Girasol";"U$S 241.91"
"24-06-10";"Rosario";"Girasol";"U$S 243"
"25-06-10";"Rosario";"Girasol";"U$S 242.88"
"28-06-10";"Rosario";"Girasol";"U$S 242.82"
"29-06-10";"Rosario";"Girasol";"U$S 240.72"
"30-06-10";"Rosario";"Girasol";"U$S 236.58"
"01-07-10";"Rosario";"Girasol";"U$S 235.19"
"02-07-10";"Rosario";"Girasol";"U$S 237.67"
"05-07-10";"Rosario";"Girasol";"U$S 237.61"
"06-07-10";"Rosario";"Girasol";"U$S 237.61"
"07-07-10";"Rosario";"Girasol";"U$S 238.82"
"08-07-10";"Rosario";"Girasol";"U$S 238.76"
"09-07-10";"Rosario";"Girasol";"U$S 269.24"
"12-07-10";"Rosario";"Girasol";"U$S 240.09"
"13-07-10";"Rosario";"Girasol";"U$S 240.21"
"14-07-10";"Rosario";"Girasol";"U$S 241.48"
"15-07-10";"Rosario";"Girasol";"U$S 241.42"
"16-07-10";"Rosario";"Girasol";"U$S 241.48"
"19-07-10";"Rosario";"Girasol";"U$S 242.69"
"20-07-10";"Rosario";"Girasol";"U$S 242.76"
"21-07-10";"Rosario";"Girasol";"U$S 242.76"
"22-07-10";"Rosario";"Girasol";"U$S 242.88"
"23-07-10";"Rosario";"Girasol";"U$S 244.21"
"26-07-10";"Rosario";"Girasol";"U$S 244.15"
"27-07-10";"Rosario";"Girasol";"U$S 244.09"
"28-07-10";"Rosario";"Girasol";"U$S 243.96"
"29-07-10";"Rosario";"Girasol";"U$S 245.11"
"30-07-10";"Rosario";"Girasol";"U$S 244.92"
"02-08-10";"Rosario";"Girasol";"U$S 246.32"
"03-08-10";"Rosario";"Girasol";"U$S 246.57"
"04-08-10";"Rosario";"Girasol";"U$S 252.99"
"05-08-10";"Rosario";"Girasol";"U$S 256.8"
"06-08-10";"Rosario";"Girasol";"U$S 256.87"
"09-08-10";"Rosario";"Girasol";"U$S 261.95"
"10-08-10";"Rosario";"Girasol";"U$S 264.43"
"11-08-10";"Rosario";"Girasol";"U$S 271.99"
"12-08-10";"Rosario";"Girasol";"U$S 274.6"
"13-08-10";"Rosario";"Girasol";"U$S 279.68"
"17-08-10";"Rosario";"Girasol";"U$S 282.16"
"18-08-10";"Rosario";"Girasol";"U$S 282.01"
"19-08-10";"Rosario";"Girasol";"U$S 281.94"
"20-08-10";"Rosario";"Girasol";"U$S 281.87"
"23-08-10";"Rosario";"Girasol";"U$S 281.8"
"24-08-10";"Rosario";"Girasol";"U$S 276.51"
"25-08-10";"Rosario";"Girasol";"U$S 271.23"
"26-08-10";"Rosario";"Girasol";"U$S 271.3"
"27-08-10";"Rosario";"Girasol";"U$S 271.3"
"30-08-10";"Rosario";"Girasol";"U$S 268.35"
"31-08-10";"Rosario";"Girasol";"U$S 268.35"
"01-09-10";"Rosario";"Girasol";"U$S 268.35"
"02-09-10";"Rosario";"Girasol";"U$S 268.56"
